hubert_prob,label
0.1548505245911909,0
0.20466018075226222,0
0.21994896224481642,0
0.002384934722011897,0
0.9277456323938169,1
0.878409463108052,1
0.9543563576018559,1
0.8769470065736952,1
0.02202282607179419,0
0.10431537544055527,0
0.17783475705706775,0
0.2303927668944387,0
0.0022374160457284947,0
0.9414970748770797,1
0.8737855515374426,1
0.9600951159003925,1
0.8637607722951405,1
0.9277456323938169,1
0.878409463108052,1
0.9543563576018559,1
0.8691518679959105,1
0.031217341907934036,0
0.033201332301435085,0
0.04540066407717118,0
0.7717246615509928,0
0.059203690525393156,0
0.26300373561469265,0
0.016367842303647687,0
0.31161217099992916,0
0.0005327274946554582,0
0.027378594405223788,0
0.03689292309887209,0
0.05030037056339023,0
0.3088909199668109,0
0.7134925802021813,0
0.5402185437468285,0
0.09411915467271413,0
0.16136230108254274,0
